# 1,2,5,10,20,40,60,80
2.791255400000000000e+07,2.831963600000000000e+07,2.601649900000000000e+07,2.666835800000000000e+07,2.792189700000000000e+07,2.683421600000000000e+07,2.896587200000000000e+07,2.938477900000000000e+07,2.755848700000000000e+07,2.659977200000000000e+07,2.586844300000000000e+07,2.708651000000000000e+07,4.596309400000000000e+07,2.586139100000000000e+07,2.768509800000000000e+07,2.676597900000000000e+07,2.515720600000000000e+07,2.703557000000000000e+07,2.560249200000000000e+07,2.686377600000000000e+07
3.269293400000000000e+07,3.170556300000000000e+07,3.327095300000000000e+07,3.648806800000000000e+07,3.142186400000000000e+07,3.212082700000000000e+07,3.144174100000000000e+07,3.109058300000000000e+07,5.470114700000000000e+07,3.295503700000000000e+07,3.305686400000000000e+07,3.291837200000000000e+07,3.099520100000000000e+07,3.135626400000000000e+07,3.341686500000000000e+07,3.096274900000000000e+07,3.044170700000000000e+07,3.700512600000000000e+07,3.094335200000000000e+07,3.098555600000000000e+07
4.624626400000000000e+07,4.319304300000000000e+07,4.847200200000000000e+07,5.182550700000000000e+07,5.857069300000000000e+07,5.444553400000000000e+07,6.400596100000000000e+07,4.328013500000000000e+07,4.386494300000000000e+07,4.035087000000000000e+07,4.637976400000000000e+07,4.225980700000000000e+07,4.089833500000000000e+07,4.235325500000000000e+07,4.518340000000000000e+07,4.504594400000000000e+07,4.094484700000000000e+07,4.338716200000000000e+07,4.061213000000000000e+07,4.158075500000000000e+07
6.437487400000000000e+07,6.743714200000000000e+07,6.215716600000000000e+07,6.552230800000000000e+07,6.694533500000000000e+07,6.332452700000000000e+07,6.342513300000000000e+07,6.697934700000000000e+07,6.216813400000000000e+07,6.381415100000000000e+07,6.018397200000000000e+07,6.020012700000000000e+07,6.013584100000000000e+07,6.465614600000000000e+07,6.081903900000000000e+07,6.142937000000000000e+07,5.999185700000000000e+07,5.832553700000000000e+07,5.692405900000000000e+07,6.357589400000000000e+07
1.070336220000000000e+08,1.100741430000000000e+08,1.097485100000000000e+08,1.114465750000000000e+08,1.142573340000000000e+08,1.015124770000000000e+08,9.833892900000000000e+07,1.161685900000000000e+08,1.106059040000000000e+08,1.072024050000000000e+08,9.258995400000000000e+07,9.640392300000000000e+07,9.166665600000000000e+07,9.424670300000000000e+07,9.363260700000000000e+07,9.570346500000000000e+07,1.020701330000000000e+08,8.885696000000000000e+07,9.425366500000000000e+07,9.573652300000000000e+07
1.787061640000000000e+08,1.790037060000000000e+08,1.811878500000000000e+08,2.166680850000000000e+08,1.809008550000000000e+08,1.817544620000000000e+08,1.737870130000000000e+08,1.726655340000000000e+08,1.601699000000000000e+08,1.675277870000000000e+08,1.601169190000000000e+08,1.749066790000000000e+08,1.806809680000000000e+08,1.860340370000000000e+08,2.003158920000000000e+08,1.936756150000000000e+08,1.614225880000000000e+08,1.587427350000000000e+08,1.655176010000000000e+08,1.698797650000000000e+08
2.500943230000000000e+08,2.855783270000000000e+08,2.421467880000000000e+08,2.400329310000000000e+08,2.532846150000000000e+08,2.399716050000000000e+08,2.609810050000000000e+08,2.704641510000000000e+08,2.650483300000000000e+08,2.561230880000000000e+08,2.635448960000000000e+08,2.415430830000000000e+08,2.271144830000000000e+08,2.321093320000000000e+08,2.423099280000000000e+08,2.623895460000000000e+08,2.813529110000000000e+08,2.740048210000000000e+08,2.733634310000000000e+08,2.405519590000000000e+08
3.051947680000000000e+08,3.066273400000000000e+08,3.115867220000000000e+08,3.126225050000000000e+08,2.890965350000000000e+08,3.205198440000000000e+08,3.089707400000000000e+08,2.986094220000000000e+08,2.986219170000000000e+08,2.970913400000000000e+08,2.826680390000000000e+08,2.981155490000000000e+08,3.108794460000000000e+08,3.059920350000000000e+08,3.204405980000000000e+08,2.929251770000000000e+08,2.912407410000000000e+08,3.024909540000000000e+08,2.997784640000000000e+08,3.011946430000000000e+08
